[2024-11-20T15:42:48.356+0000] {subprocess.py:93} INFO - Reached page: https://laptopworld.vn/laptop-games-do-hoa.html?page=9
[2024-11-20T15:42:48.356+0000] {subprocess.py:93} INFO - Skipped: máy chơi game lenovo legion go 8apu1 83e1004kvn (amd ryzen z1 extreme | 16gb | 512gb | 8.8 inch wqxga | win 11)
[2024-11-20T15:42:48.357+0000] {subprocess.py:93} INFO - Found item: 22
[2024-11-20T15:42:48.357+0000] {subprocess.py:93} INFO - Found item: 23
[2024-11-20T15:42:48.357+0000] {subprocess.py:93} INFO - Found item: 24
[2024-11-20T15:42:48.357+0000] {subprocess.py:93} INFO - Found item: 25
[2024-11-20T15:42:48.357+0000] {subprocess.py:93} INFO - Found item: 26
[2024-11-20T15:42:48.358+0000] {subprocess.py:93} INFO - Found item: 27
[2024-11-20T15:42:48.358+0000] {subprocess.py:93} INFO - Found item: 28
[2024-11-20T15:42:48.359+0000] {subprocess.py:93} INFO - Found item: 29
[2024-11-20T15:42:48.359+0000] {subprocess.py:93} INFO - Found item: 30
[2024-11-20T15:42:48.359+0000] {subprocess.py:93} INFO - Found item: 31
[2024-11-20T15:42:48.359+0000] {subprocess.py:93} INFO - Found item: 32
[2024-11-20T15:42:48.359+0000] {subprocess.py:93} INFO - Found item: 33
[2024-11-20T15:42:48.360+0000] {subprocess.py:93} INFO - Found item: 34
[2024-11-20T15:42:48.360+0000] {subprocess.py:93} INFO - Found item: 35
[2024-11-20T15:42:48.360+0000] {subprocess.py:93} INFO - Reached page: https://laptopworld.vn/laptop-games-do-hoa.html?page=11
[2024-11-20T15:42:48.360+0000] {subprocess.py:93} INFO - Found item: 36
[2024-11-20T15:42:48.361+0000] {subprocess.py:93} INFO - Found item: 37
[2024-11-20T15:42:48.361+0000] {subprocess.py:93} INFO - Found item: 38
[2024-11-20T15:42:48.361+0000] {subprocess.py:93} INFO - Found item: 39
[2024-11-20T15:42:48.362+0000] {subprocess.py:93} INFO - Found item: 40
[2024-11-20T15:42:48.362+0000] {subprocess.py:93} INFO - Found item: 41
[2024-11-20T15:42:48.362+0000] {subprocess.py:93} INFO - Found item: 42
[2024-11-20T15:42:48.363+0000] {subprocess.py:93} INFO - Found item: 43
[2024-11-20T15:42:48.363+0000] {subprocess.py:93} INFO - Found item: 44
[2024-11-20T15:42:48.364+0000] {subprocess.py:93} INFO - Found item: 45
[2024-11-20T15:42:48.364+0000] {subprocess.py:93} INFO - Found item: 46
[2024-11-20T15:42:48.364+0000] {subprocess.py:93} INFO - Found item: 47
[2024-11-20T15:42:48.365+0000] {subprocess.py:93} INFO - Found item: 48
[2024-11-20T15:42:48.365+0000] {subprocess.py:93} INFO - Found item: 49
[2024-11-20T15:42:48.365+0000] {subprocess.py:93} INFO - Found item: 50
[2024-11-20T15:42:48.366+0000] {subprocess.py:93} INFO - Found item: 51
[2024-11-20T15:42:48.366+0000] {subprocess.py:93} INFO - Found item: 52
[2024-11-20T15:42:48.366+0000] {subprocess.py:93} INFO - Found item: 53
[2024-11-20T15:42:48.367+0000] {subprocess.py:93} INFO - Found item: 54
[2024-11-20T15:42:48.367+0000] {subprocess.py:93} INFO - Found item: 55
[2024-11-20T15:42:48.368+0000] {subprocess.py:93} INFO - Found item: 56
[2024-11-20T15:42:48.368+0000] {subprocess.py:93} INFO - Found item: 57
[2024-11-20T15:42:48.369+0000] {subprocess.py:93} INFO - Found item: 58
[2024-11-20T15:42:48.369+0000] {subprocess.py:93} INFO - Found item: 59
[2024-11-20T15:42:48.369+0000] {subprocess.py:93} INFO - Found item: 60
[2024-11-20T15:42:48.370+0000] {subprocess.py:93} INFO - Found item: 61
[2024-11-20T15:42:48.370+0000] {subprocess.py:93} INFO - Found item: 62
[2024-11-20T15:42:48.370+0000] {subprocess.py:93} INFO - Found item: 63
[2024-11-20T15:42:48.371+0000] {subprocess.py:93} INFO - Found item: 64
[2024-11-20T15:42:48.371+0000] {subprocess.py:93} INFO - Found item: 65
[2024-11-20T15:42:48.371+0000] {subprocess.py:93} INFO - Found item: 66
[2024-11-20T15:42:48.371+0000] {subprocess.py:93} INFO - Found item: 67
[2024-11-20T15:42:48.372+0000] {subprocess.py:93} INFO - Found item: 68
[2024-11-20T15:42:48.372+0000] {subprocess.py:93} INFO - Found item: 69
[2024-11-20T15:42:48.373+0000] {subprocess.py:93} INFO - Found item: 70
[2024-11-20T15:42:48.373+0000] {subprocess.py:93} INFO - Found item: 71
[2024-11-20T15:42:48.373+0000] {subprocess.py:93} INFO - Found item: 72
[2024-11-20T15:42:48.374+0000] {subprocess.py:93} INFO - Found item: 73
[2024-11-20T15:42:48.374+0000] {subprocess.py:93} INFO - Found item: 74
[2024-11-20T15:42:48.375+0000] {subprocess.py:93} INFO - Found item: 75
[2024-11-20T15:42:48.375+0000] {subprocess.py:93} INFO - Found item: 76
[2024-11-20T15:42:48.375+0000] {subprocess.py:93} INFO - Found item: 77
[2024-11-20T15:42:48.375+0000] {subprocess.py:93} INFO - Found item: 78
[2024-11-20T15:42:48.376+0000] {subprocess.py:93} INFO - Found item: 79
[2024-11-20T15:42:48.376+0000] {subprocess.py:93} INFO - Found item: 80
[2024-11-20T15:42:48.377+0000] {subprocess.py:93} INFO - Found item: 81
[2024-11-20T15:42:48.377+0000] {subprocess.py:93} INFO - Found item: 82
[2024-11-20T15:42:48.378+0000] {subprocess.py:93} INFO - Found item: 83
[2024-11-20T15:42:48.378+0000] {subprocess.py:93} INFO - Found item: 84
[2024-11-20T15:42:48.379+0000] {subprocess.py:93} INFO - Found item: 85
[2024-11-20T15:42:48.380+0000] {subprocess.py:93} INFO - Found item: 86
[2024-11-20T15:42:48.380+0000] {subprocess.py:93} INFO - Found item: 87
[2024-11-20T15:42:48.381+0000] {subprocess.py:93} INFO - Found item: 88
[2024-11-20T15:42:48.381+0000] {subprocess.py:93} INFO - Found item: 89
[2024-11-20T15:42:48.382+0000] {subprocess.py:93} INFO - Found item: 90
[2024-11-20T15:42:48.382+0000] {subprocess.py:93} INFO - Found item: 91
[2024-11-20T15:42:48.383+0000] {subprocess.py:93} INFO - Found item: 92
[2024-11-20T15:42:48.384+0000] {subprocess.py:93} INFO - Found item: 93
[2024-11-20T15:42:48.384+0000] {subprocess.py:93} INFO - Found item: 94
[2024-11-20T15:42:48.384+0000] {subprocess.py:93} INFO - Found item: 95
[2024-11-20T15:42:48.385+0000] {subprocess.py:93} INFO - Found item: 96
[2024-11-20T15:42:48.385+0000] {subprocess.py:93} INFO - Found item: 97
[2024-11-20T15:42:48.385+0000] {subprocess.py:93} INFO - Found item: 98
[2024-11-20T15:42:48.385+0000] {subprocess.py:93} INFO - Found item: 99
[2024-11-20T15:42:48.386+0000] {subprocess.py:93} INFO - Found item: 100
[2024-11-20T15:42:48.386+0000] {subprocess.py:93} INFO - Found item: 101
[2024-11-20T15:42:48.386+0000] {subprocess.py:93} INFO - Found item: 102
[2024-11-20T15:42:48.386+0000] {subprocess.py:93} INFO - Found item: 103
[2024-11-20T15:42:48.387+0000] {subprocess.py:93} INFO - Found item: 104
[2024-11-20T15:42:48.387+0000] {subprocess.py:93} INFO - Found item: 105
[2024-11-20T15:42:48.387+0000] {subprocess.py:93} INFO - Found item: 106
[2024-11-20T15:42:48.388+0000] {subprocess.py:93} INFO - Found item: 107
[2024-11-20T15:42:48.388+0000] {subprocess.py:93} INFO - Found item: 108
[2024-11-20T15:42:48.389+0000] {subprocess.py:93} INFO - Found item: 109
[2024-11-20T15:42:48.389+0000] {subprocess.py:93} INFO - Found item: 110
[2024-11-20T15:42:48.389+0000] {subprocess.py:93} INFO - Found item: 111
[2024-11-20T15:42:48.390+0000] {subprocess.py:93} INFO - Found item: 112
[2024-11-20T15:42:48.390+0000] {subprocess.py:93} INFO - Found item: 113
[2024-11-20T15:42:48.390+0000] {subprocess.py:93} INFO - Found item: 114
[2024-11-20T15:42:48.390+0000] {subprocess.py:93} INFO - Found item: 115
[2024-11-20T15:42:48.391+0000] {subprocess.py:93} INFO - Found item: 116
[2024-11-20T15:42:48.391+0000] {subprocess.py:93} INFO - Found item: 117
[2024-11-20T15:42:48.391+0000] {subprocess.py:93} INFO - Found item: 118
[2024-11-20T15:42:48.392+0000] {subprocess.py:93} INFO - Found item: 119
[2024-11-20T15:42:48.392+0000] {subprocess.py:93} INFO - Found item: 120
[2024-11-20T15:42:48.393+0000] {subprocess.py:93} INFO - Found item: 121
[2024-11-20T15:42:48.393+0000] {subprocess.py:93} INFO - Found item: 122
[2024-11-20T15:42:48.393+0000] {subprocess.py:93} INFO - Found item: 123
[2024-11-20T15:42:48.394+0000] {subprocess.py:93} INFO - Found item: 124
[2024-11-20T15:42:48.394+0000] {subprocess.py:93} INFO - Found item: 125
[2024-11-20T15:42:48.394+0000] {subprocess.py:93} INFO - Found item: 126
