source,brand,name,cpu,vga,ram_amount,ram_type,storage_amount,storage_type,webcam_resolution,screen_size,screen_resolution,screen_refresh_rate,screen_brightness,battery_capacity,battery_cells,weight,default_os,warranty,price,width,depth,height,number_usb_a_ports,number_usb_c_ports,number_hdmi_ports,number_ethernet_ports,number_audio_jacks
nguyenkim,hp,hp 240 g9 i5-1235u/8gb/512gb/win11 6l1y2pa,intel core i5-1235u,n/a,8,ddr4,512,ssd,yes,14.0,1920x1080,n/a,n/a,41.0,3,1.47,windows,12,13990000,32.4,22.59,1.99,0,2,1,0,0
nguyenkim,dell,dell inspiron 15 3520 i5-1235u/16gb/512gb/win11 (n3520-i5u165w11slu),intel core i5-1235u,n/a,16,ddr4,512,ssd,yes,15.6,1920x1080,120,n/a,41.0,3,1.65,windows 11 home,12,14990000,35.85,23.56,1.7,n/a,n/a,n/a,n/a,n/a
nguyenkim,asus,asus vivobook go 14 r5-7520u/16gb/512gb/win11 (e1404fa-nk177w) - vt,amd ryzen 5 7520u,n/a,16,ddr5,512,ssd,yes,14.0,1920x1080,n/a,n/a,42.0,3,1.39,windows 11 home,24,11990000,32.45,21.39,1.79,0,1,1,0,0
nguyenkim,hp,hp 14-ep0128tu i5-1335u/8gb/512gb/win11 (8u6l5pa),intel core i5-1335u,n/a,8,ddr4,512,ssd,yes,14.0,1920x1080,n/a,n/a,41.04,3,1.4,windows 11 home,12,15990000,32.37,21.5,1.79,0,2,1,0,1
nguyenkim,asus,asus vivobook go 14 r5-7520u/16gb/512gb/win11 (e1404fa-nk177w),amd ryzen 5 7520u,n/a,16,ddr5,512,ssd,yes,14.0,1920x1080,n/a,n/a,42.0,3,1.39,windows 11 home,24,11990000,32.45,21.39,1.79,0,1,1,0,0
nguyenkim,hp,hp 240 g9 i3-1215u/8gb/256gb/win11 (9e5w1pt),intel core i3-1215u,n/a,8,ddr4,256,ssd,yes,14.0,1920x1080,n/a,n/a,41.0,3,1.42,windows 11 home,12,9900000,32.4,22.59,1.99,0,2,1,0,1
nguyenkim,dell,dell inspiron 15 3520 i5-1235u/16gb/512gb/win11 (n5i5052w1),intel core i5-1235u,n/a,16,ddr4,512,ssd,yes,15.6,1920x1080,n/a,n/a,54.0,4,1.9,windows 11 home,12,15990000,n/a,n/a,n/a,1,0,1,0,1
nguyenkim,hp,hp victus gaming 15-fa1090tx i5-13420h/16gb/512gb/win11 (8c5m7pa),intel core i5-13420h,geforce rtx 2050 ;,16,ddr4,512,ssd,yes,15.6,1920x1080,n/a,n/a,52.5,3,2.22,windows 11 home,12,19990000,35.7,25.5,2.35,0,1,1,0,1
nguyenkim,acer,acer aspire 5 a515-58p-56rp i5-1335u/16gb/512gb/win11 (nx.khjsv.008),intel core i5-1335u,n/a,16,ddr5,512,ssd,yes,15.6,1920x1080,n/a,n/a,50.0,3,1.7,windows 11 home,12,14490000,36.29,23.75,1.8,2,0,1,0,1
nguyenkim,msi,msi modern 14 r7-7730u/8gb/512gb/win11 (c7m-221vn),amd ryzen 7 7730u,n/a,8,ddr4,512,ssd,yes,14.0,1920x1080,60,n/a,39.3,3,1.4,windows 11 home,24,11990000,32.0,22.3,1.94,0,1,1,0,0
nguyenkim,hp,hp pavilion x360 14-ek1047tu i7-1355u/16gb/512gb/win11 (80r25pa),intel core i7-1355u,n/a,16,ddr4,512,ssd,yes,14.0,1920x1080,n/a,n/a,43.0,3,1.51,windows,12,24990000,32.2,21.0,1.89,0,1,1,0,0
nguyenkim,lenovo,lenovo ideapad 3 14iau7 i5-1235u/8gb/512gb/win11 82rj0019vn,intel core i5-1235u,ang c p nh t,8,ddr4,512,ssd,yes,14.0,1920x1080,n/a,n/a,45.0,n/a,1.43,windows 11 home,24,12990000,32.42,21.57,1.99,0,1,1,0,0
nguyenkim,asus,asus vivobook 15 i3-1215u/8gb/512gb/win11 (x1504za-nj582w),intel core i3-1215u,n/a,8,ddr4,512,ssd,yes,15.6,1920x1080,n/a,n/a,42.0,3,1.7,windows 11 home,24,10290000,35.97,23.25,1.79,0,1,1,0,0
nguyenkim,asus,asus vivobook 14 oled i5-13500h/16gb/512gb/win11 (a1405va-km095w),intel core i5-13500h,n/a,16,ddr4,512,ssd,yes,14.0,2880x1800,n/a,n/a,50.0,3,1.6,windows 11 home,24,17390000,31.71,22.2,1.9,0,1,1,0,1
