source,brand,name,cpu,vga,ram_amount,ram_type,storage_amount,storage_type,webcam_resolution,screen_size,screen_resolution,screen_refresh_rate,screen_brightness,battery_capacity,battery_cells,weight,default_os,warranty,price,width,depth,height,number_usb_a_ports,number_usb_c_ports,number_hdmi_ports,number_ethernet_ports,number_audio_jacks
hacom,apple,apple macbook air,apple m3 8-core,n/a,8,n/a,256,ssd,fhd,13.6,2560x1664,liquid retina 13.6 inch (2560x1664) ips led backlit true tone màn hình: 13.6 inch retina ips (2560 x 1664) 500 nits liquid retina 13.6 inch (2560x1664) ips led backlit true tone,500,52.6,52.6wh lithium-polymer up to 15 hours wireless web; up to 18 hours apple tv app movie playback 52.6wh lithium-polymer up to 15 hours wireless web; up to 18 hours apple tv app movie playback,1.24,macos,12,26999000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,apple,apple macbook air,apple m3 8-core,n/a,8,n/a,256,ssd,fhd,13.6,2560x1664,liquid retina 13.6 inch (2560x1664) ips led backlit true tone màn hình: 13.6 inch retina ips (2560 x 1664) 500 nits liquid retina 13.6 inch (2560x1664) ips led backlit true tone,500,52.6,52.6wh lithium-polymer up to 15 hours wireless web; up to 18 hours apple tv app movie playback 52.6wh lithium-polymer up to 15 hours wireless web; up to 18 hours apple tv app movie playback,1.24,macos,12,27999000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,apple,apple macbook air,apple m2 8-core,n/a,8,n/a,256,ssd,fhd,13.6,2560x1664,liquid retina 13.6 inch (2560x1664) ips led backlit true tone màn hình: 13.6 inch retina ips (2560 x 1664) 500 nits liquid retina 13.6 inch (2560x1664) ips led backlit true tone,500,52.6,52.6wh lithium-polymer up to 15 hours wireless web; up to 18 hours apple tv app movie playback 52.6wh lithium-polymer up to 15 hours wireless web; up to 18 hours apple tv app movie playback,1.24,macos,12,26999000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,apple,apple macbook air,apple m3 8-core,n/a,8,n/a,256,ssd,fhd,13.6,2560x1664,liquid retina 13.6 inch (2560x1664) ips led backlit true tone màn hình: 13.6 inch retina ips (2560 x 1664) 500 nits liquid retina 13.6 inch (2560x1664) ips led backlit true tone,500,52.6,52.6wh lithium-polymer up to 15 hours wireless web; up to 18 hours apple tv app movie playback 52.6wh lithium-polymer up to 15 hours wireless web; up to 18 hours apple tv app movie playback,1.24,macos,12,26999000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,apple,apple macbook air,apple m3 8-core,n/a,16,n/a,256,ssd,n/a,13.6,2560x1664,"màn hình: liquid retina 13.6 inch, đèn nền led, ips, độ phân giải 2560x1664, 500 nit, true tone",n/a,n/a,n/a,n/a,macos,12,32499000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,apple,apple macbook air,apple m3 8-core,n/a,8,n/a,512,ssd,fhd,13.6,2560x1664,liquid retina 13.6 inch (2560x1664) ips led backlit true tone màn hình: 13.6 inch retina ips (2560 x 1664) 500 nits liquid retina 13.6 inch (2560x1664) ips led backlit true tone,500,52.6,52.6wh lithium-polymer up to 15 hours wireless web; up to 18 hours apple tv app movie playback 52.6wh lithium-polymer up to 15 hours wireless web; up to 18 hours apple tv app movie playback,1.24,macos,12,32999000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,apple,apple macbook air,apple m3 8-core,n/a,8,n/a,512,ssd,fhd,13.6,2560x1664,liquid retina 13.6 inch (2560x1664) ips led backlit true tone màn hình: 13.6 inch retina ips (2560 x 1664) 500 nits liquid retina 13.6 inch (2560x1664) ips led backlit true tone,500,52.6,52.6wh lithium-polymer up to 15 hours wireless web; up to 18 hours apple tv app movie playback 52.6wh lithium-polymer up to 15 hours wireless web; up to 18 hours apple tv app movie playback,1.24,macos,12,32999000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,apple,apple macbook air,apple m2 8-core,n/a,8,n/a,512,ssd,fhd,13.6,2560x1664,liquid retina 13.6 inch (2560x1664) ips led backlit true tone màn hình: 13.6 inch retina ips (2560 x 1664) 500 nits liquid retina 13.6 inch (2560x1664) ips led backlit true tone,500,52.6,52.6wh lithium-polymer up to 15 hours wireless web; up to 18 hours apple tv app movie playback 52.6wh lithium-polymer up to 15 hours wireless web; up to 18 hours apple tv app movie playback,1.24,macos,12,32999000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,apple,apple macbook air,apple m3 8-core,n/a,16,n/a,512,ssd,fhd,13.6,2560x1664,liquid retina 13.6 inch (2560x1664) ips led backlit true tone màn hình: 13.6 inch retina ips (2560 x 1664) 500 nits liquid retina 13.6 inch (2560x1664) ips led backlit true tone,500,52.6,52.6wh lithium-polymer up to 15 hours wireless web; up to 18 hours apple tv app movie playback 52.6wh lithium-polymer up to 15 hours wireless web; up to 18 hours apple tv app movie playback,1.24,macos,12,36999000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,apple,apple macbook air,apple m3 8-core,n/a,16,n/a,512,ssd,fhd,13.6,2560x1664,liquid retina 13.6 inch (2560x1664) ips led backlit true tone màn hình: 13.6 inch retina ips (2560 x 1664) 500 nits liquid retina 13.6 inch (2560x1664) ips led backlit true tone,500,52.6,52.6wh lithium-polymer up to 15 hours wireless web; up to 18 hours apple tv app movie playback 52.6wh lithium-polymer up to 15 hours wireless web; up to 18 hours apple tv app movie playback,1.24,macos,12,36999000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,apple,apple macbook air,apple m2 8-core,n/a,16,n/a,512,ssd,fhd,13.6,2560x1664,liquid retina 13.6 inch (2560x1664) ips led backlit true tone màn hình: 13.6 inch retina ips (2560 x 1664) 500 nits liquid retina 13.6 inch (2560x1664) ips led backlit true tone,500,52.6,52.6wh lithium-polymer up to 15 hours wireless web; up to 18 hours apple tv app movie playback 52.6wh lithium-polymer up to 15 hours wireless web; up to 18 hours apple tv app movie playback,1.24,macos,12,36999000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,apple,apple macbook air,apple m2,n/a,16,n/a,512,ssd,n/a,13.6,mànhình:13.6inch,màn hình: 13.6inch,n/a,n/a,n/a,n/a,macos,12,34999000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,apple,apple macbook pro 14,chip with 8-core cpu and 10-core gpu,n/a,16,n/a,1024,ssd,fhd,14.2,3024x1964,14.2-inch (diagonal) liquid retina xdr display (3024x1964) native resolution at 254 ppi màn hình: 14.2 inch retina 14.2-inch (diagonal) liquid retina xdr display (3024x1964) native resolution at 254 ppi,n/a,n/a,n/a,n/a,macos,12,48999000,n/a,n/a,n/a,0,1,1,0,1
hacom,apple,apple macbook air,apple m2,n/a,16,n/a,512,ssd,n/a,13.6,mànhình:13.6inch,màn hình: 13.6inch,n/a,n/a,n/a,n/a,macos,12,34999000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,apple,apple macbook air 15,apple m2,n/a,8,n/a,256,ssd,n/a,15.3,mànhình:15.3inchretinaips,màn hình: 15.3 inch retina ips,n/a,n/a,n/a,n/a,macos,12,30799000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
