source,brand,name,cpu,vga,ram_amount,ram_type,storage_amount,storage_type,webcam_resolution,screen_size,screen_resolution,screen_refresh_rate,screen_brightness,battery_capacity,battery_cells,weight,default_os,warranty,price,width,depth,height,number_usb_a_ports,number_usb_c_ports,number_hdmi_ports,number_ethernet_ports,number_audio_jacks
hacom,acer,acer aspire 5 a515-58p-35eu,intel core i3-1305u,n/a,8,ddr5,512,ssd,yes,15.6,1920x1080,60,n/a,50.0,3,1.7,windows 11 home,12,9999000,36.29,36.29,23.75,0,0,0,0,0
hacom,acer,acer aspire lite al14-51m-59bn,intel core i5-1235u,n/a,16,ddr5,512,ssd,no,14.0,1920x1080,n/a,300,n/a,n/a,n/a,windows 11 home,12,13599000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,asus,asus expertbook b1402cva-nk0062w,intel core i5-1335u,n/a,8,ddr4,512,ssd,yes,14.0,1920x1080,60,250,42.0,3,1.46,windows 11 home,24,13199000,32.69,32.69,21.45,1,0,1,0,0
hacom,asus,asus vivobook x1404za-nk389w,intel core i7-1255u,n/a,8,ddr4,512,ssd,yes,14.0,1920x1080,60,250,42.0,3,1.4,windows 11 home,24,14799000,32.49,32.49,3.25,1,0,1,0,1
hacom,asus,asus vivobook a1405va-km257w,intel core i5-13500h,n/a,16,ddr4,512,ssd,yes,14.0,2880x1800,90,n/a,50.0,3,1.6,windows 11 home,24,16799000,31.71,31.71,3.17,1,0,1,0,1
hacom,asus,asus vivobook e1404fa-nk177w,amd ryzen 5 7520u,n/a,16,ddr5,512,n/a,yes,14.0,1920x1080,60,250,42.0,3,1.38,windows 11 home,24,11899000,32.45,32.45,3.25,n/a,n/a,n/a,n/a,n/a
hacom,asus,asus vivobook x1504za-nj582w,intel core i3-1215u,n/a,8,ddr4,512,ssd,yes,15.6,1920x1080,60,250,45.0,n/a,1.7,windows 11 home,24,9499000,42.0,42.0,4.2,1,0,1,0,0
hacom,asus,asus vivobook e1504fa-nj454w,amd ryzen 5 7520u,n/a,16,ddr5,512,ssd,yes,15.6,1920x1080,60,250,42.0,3,1.8,windows 11 home,24,12099000,n/a,n/a,n/a,2,0,1,0,1
hacom,asus,asus vivobook x1504za-nj517w,intel core i5-1235u,n/a,8,ddr4,512,ssd,yes,15.6,1920x1080,60,250,42.0,3,1.7,windows,24,13699000,35.97,35.97,3.6,1,0,1,0,1
hacom,asus,asus vivobook  14 oled a1405va-km095w,intel core i5-13500h,n/a,16,ddr4,512,n/a,yes,14.0,2880x1800,90,600,50.0,3,1.6,windows 11 home,24,16599000,31.71,31.71,3.17,1,0,1,0,1
hacom,dell,dell inspiron 3520,intel core i5-1235u,n/a,8,ddr4,512,ssd,yes,15.6,1920x1080,n/a,n/a,41.0,3,1.65,windows 11 home,12,13899000,n/a,n/a,n/a,0,0,1,0,1
hacom,acer,acer gaming aspire 5 a515-58gm-598j,intel core i5-13420h,geforce rtx 2050,16,ddr4,512,ssd,yes,15.6,1920x1080,144,250,50.0,3,n/a,windows 11 home,12,18399000,36.1,36.1,23.7,0,0,0,0,0
hacom,asus,asus vivobook a1505va-ma468w,intel core i5-13500h,n/a,16,ddr4,512,ssd,yes,15.6,1920x1080,120,600,50.0,3,1.7,windows 11 home,24,17599000,35.68,35.68,2.28,1,0,1,0,0
hacom,asus,asus zenbook ux3405ma-pp588w,intel core ultra 5 125h,n/a,16,ddr5,512,ssd,yes,14.0,2880x1800,n/a,n/a,75.0,4,1.2,windows 11 home,24,25899000,31.24,31.24,3.12,0,1,1,0,1
hacom,asus,asus vivobook x1404za-nk386w,intel core i3-1215u,n/a,8,ddr4,512,ssd,yes,14.0,1920x1080,60,250,42.0,3,1.4,windows 11 home,24,9399000,32.49,32.49,3.25,1,0,1,0,1
hacom,hp,hp 14-ep0110tu,intel core i7-1355u,n/a,16,ddr4,512,ssd,yes,14.0,1920x1080,60,250,41.04,3,1.4,windows 11 home,12,18999000,32.37,32.37,3.24,2,0,1,0,1
hacom,dell,dell inspiron 3530,intel core i7-1355u,n/a,16,ddr4,1024,ssd,yes,15.6,1920x1080,120,250,41.0,3,1.65,windows 11 home,12,21299000,n/a,n/a,n/a,0,0,1,0,1
hacom,dell,dell inspiron 14 7440 2 in 1,intel core 7 150u,n/a,16,ddr5,1024,ssd,yes,14.0,1920x1200,n/a,250,64.0,4,n/a,windows 11 home,n/a,30999000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,dell,ai dell inspiron 14 5440,cpu intel core 5 120u,n/a,16,ddr5,512,ssd,yes,14.0,1920x1200,n/a,250,54.0,4,1.56,windows 11 home,12,21199000,n/a,n/a,n/a,0,0,1,0,1
hacom,dell,ai dell inspiron 14 5440,cpu intel core 7 150u,n/a,16,ddr5,512,n/a,yes,14.0,1920x1200,n/a,250,54.0,4,1.56,windows 11 home,12,23699000,n/a,n/a,n/a,0,0,1,0,1
hacom,dell,dell inspiron 3530,intel core i7-1355u,n/a,16,ddr4,512,ssd,yes,15.6,1920x1080,120,250,41.0,3,1.65,n/a,12,20199000,n/a,n/a,n/a,0,0,1,0,0
hacom,dell,dell inspiron 14 7440 2 in 1,intel core 5 120u,n/a,16,ddr5,1024,ssd,yes,14.0,1920x1200,n/a,250,54.0,4,1.74,windows,12,28999000,31.4,31.4,22.62,0,0,1,0,0
hacom,dell,dell inspiron 16 5640,intel core 7 150u,geforce mx570a,16,ddr5,1024,ssd,yes,16.0,2560x1600,n/a,300,54.0,4,1.9,windows 11 home,12,30899000,n/a,n/a,n/a,0,0,1,0,1
hacom,dell,ai dell inspiron 14 5440,cpu intel core 5 120u,geforce mx570a,16,ddr5,512,ssd,no,14.0,n/a,n/a,300,n/a,n/a,n/a,windows 11 home,12,24599000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,dell,dell inspiron 16 5640,cpu intel core 7 150u,n/a,16,ddr5,1024,ssd,no,16.0,1920x1200,n/a,250,n/a,n/a,n/a,windows 11 home,12,25399000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,hp,hp envy x360 14-fc0084tu,intel core ultra 7 155u,n/a,32,ddr5,1024,ssd,no,14.0,n/a,n/a,n/a,n/a,n/a,n/a,windows 11 home,12,32699000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,msi,msi thin 15,intel core i5-12450h,geforce rtx 3050,8,ddr4,512,ssd,no,15.6,1920x1080,144,n/a,53.0,n/a,1.85,windows,24,17489000,35.9,35.9,25.4,n/a,n/a,n/a,n/a,n/a
hacom,lenovo,lenovo thinkbook 16 gen 6,intel core i5-13420h,n/a,16,ddr5,512,ssd,yes,16.0,1920x1200,n/a,300,71.0,4,1.7,windows 11 home,24,18499000,35.6,35.6,25.35,0,1,0,0,0
hacom,hp,hp 15-fd1045tu,cpu intel core 5 120u,n/a,16,ddr4,512,n/a,no,15.6,1920x1080,n/a,250,n/a,n/a,n/a,windows,12,17299000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,dell,dell xps 13 9340,intel core ultra 7 155h,n/a,16,ddr5,16,ssd,yes,13.4,2560x1600,120,500,55.0,3,1.24,windows 11 home,12,56199000,29.53,29.53,19.9,0,2,0,0,0
hacom,hp,hp pavilion x360 14-ek2013tu,intel core 7-150u intel core intel core cpu intel core 7-150u intel core,n/a,16,ddr4,512,ssd,yes,14.0,1920x1080,n/a,300,43.0,3,1.51,windows 11 home,12,24799000,32.2,21.0,1.99,0,0,0,0,0
hacom,hp,hp pavilion x360 14-ek2017tu,cpu intel core 5-120u,n/a,16,ddr4,512,ssd,no,14.0,1920x1080,n/a,n/a,n/a,n/a,n/a,windows 11 home,12,21799000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,lenovo,lenovo ideapad 1 14alc7,amd ryzen 5 5625u,n/a,16,ddr4,16,ssd,yes,14.0,1920x1080,n/a,250,42.0,n/a,1.4,windows 11 home,24,10999000,n/a,n/a,n/a,0,0,0,0,0
hacom,lenovo,lenovo thinkpad l14 gen 5,intel core i7-1360p,n/a,16,ddr5,512,ssd,yes,14.0,1920x1200,n/a,400,46.5,n/a,1.4,n/a,24,23199000,31.37,31.37,31.37,2,4,1,1,1
hacom,lenovo,lenovo thinkbook 14 gen 7,intel core ultra 5 125u,n/a,16,ddr5,512,ssd,yes,14.0,1920x1200,60,300,45.0,n/a,1.38,n/a,24,19499000,31.35,31.35,31.35,2,4,1,1,1
hacom,lenovo,lenovo thinkbook 14 gen 6,intel core i5-13420h,n/a,8,ddr5,512,ssd,yes,14.0,1920x1200,n/a,300,60.0,n/a,1.38,n/a,24,17999000,31.35,31.35,31.35,0,2,1,1,1
hacom,lenovo,lenovo ideapad slim 3 15abr8,amd ryzen 7 7730u,n/a,12,ddr4,512,ssd,yes,15.6,1920x1080,n/a,300,47.0,n/a,1.62,windows 11 home,24,13999000,35.93,35.93,35.93,n/a,n/a,n/a,n/a,n/a
hacom,lg,ai lg gram 14z90s-g.ah75a5,intel core ultra 7 155h,n/a,16,ddr5,512,ssd,yes,14.0,1920x1200,60,350,n/a,n/a,1.12,windows 11 home,12,30499000,31.2,31.2,21.43,2,0,1,0,0
hacom,lg,lg gram 14z90s-g.ah55a5,intel core ultra 5 125h,n/a,16,ddr5,512,ssd,yes,14.0,1920x1200,60,350,n/a,n/a,1.12,windows 11 home,12,28299000,31.2,31.2,21.43,2,0,1,0,0
hacom,asus,asus vivobook s16 oled s5606ma-mx051w,intel core ultra 7 155h,n/a,16,ddr5,512,ssd,yes,16.0,3200x2000,120,400,75.0,4,1.5,windows 11 home,24,25999000,35.36,35.36,3.54,0,2,1,0,1
hacom,lenovo,ai lenovo ideapad slim 5 16imh9,intel core ultra 5 125h,n/a,16,ddr5,512,ssd,yes,16.0,2048x1280,120,400,57.0,n/a,1.82,windows 11 home,24,20999000,35.6,35.6,35.6,2,2,1,0,1
hacom,hp,hp 15-fq5231tu,intel core i3-1215u,n/a,8,ddr4,256,ssd,yes,15.6,1920x1080,n/a,250,41.0,3,1.69,windows 11 home,12,9499000,35.85,24.2,1.79,0,0,0,0,0
hacom,hp,hp pavilion 15-eg3095tu,intel core i5-1335u,n/a,4,ddr4,512,ssd,yes,15.6,1920x1080,60,250,41.04,3,1.68,windows 11 home,12,16399000,36.02,36.02,3.6,2,0,1,0,1
hacom,dell,ai dell inspiron 14 5440,n/a,n/a,16,ddr5,1024,ssd,no,14.0,1920x1080,n/a,n/a,n/a,n/a,n/a,windows 11 home,12,24799000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,lg,lg gram pro 16z90sp-k.ah75a5,intel core ultra 7 155h,n/a,16,ddr5,512,ssd,yes,16.0,2880x1800,n/a,n/a,n/a,n/a,1.199,windows 11 home,12,48199000,35.51,35.51,24.23,0,0,1,0,0
hacom,dell,ai dell inspiron 14 5440,cpu intel core 5 120u,geforce mx570,16,ddr5,1024,ssd,yes,14.0,1920x1200,n/a,300,54.0,4,1.56,windows,12,22399000,n/a,n/a,n/a,0,0,1,0,1
hacom,lg,ai lg gram 16z90s-g.ah76a5,intel core ultra 7 155h,n/a,16,ddr5,512,ssd,yes,16.0,2560x1600,60,350,n/a,n/a,1.12,windows 11 home,12,42699000,35.51,35.51,24.23,0,0,1,0,0
hacom,dell,ai dell inspiron 14 5440,cpu intel core 7 150u,geforce mx570,16,ddr5,1024,ssd,yes,14.0,n/a,n/a,300,54.0,4,1.56,windows 11 home,12,27799000,n/a,n/a,n/a,0,0,1,0,1
hacom,dell,dell inspiron 16 5640,intel core 5 120u,n/a,16,ddr5,1024,ssd,yes,16.0,1920x1200,n/a,250,54.0,4,1.9,windows 11 home,12,22599000,n/a,n/a,n/a,0,0,1,0,1
hacom,dell,dell inspiron 16 5640,intel core i5-1334u,n/a,16,ddr5,512,ssd,yes,16.0,1920x1200,n/a,250,54.0,4,1.9,windows 11 home,12,21599000,n/a,n/a,n/a,0,0,1,0,1
hacom,dell,ai dell xps 13 9340,intel core ultra 5 125h,n/a,16,ddr5,1024,ssd,yes,13.4,1920x1200,n/a,500,55.0,3,1.17,windows 11 home,12,51199000,29.53,29.53,19.9,0,0,0,0,0
hacom,hp,hp elitebook 630 g11,intel core ultra 7 155u,n/a,16,ddr5,512,ssd,yes,13.3,1920x1200,n/a,300,56.0,3,1.31,windows 11 home,12,25799000,30.31,30.31,2.15,0,0,0,0,0
hacom,hp,hp probook 440 g10,intel core i5-1335u,n/a,8,ddr4,512,ssd,no,14.0,1920x1080,n/a,250,n/a,n/a,n/a,windows,12,18899000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,hp,hp elitebook 630 g11,intel core ultra 5 125u,n/a,16,ddr5,512,ssd,yes,13.3,1920x1200,n/a,300,56.0,3,1.31,windows 11 home,12,22299000,30.31,30.31,2.15,0,0,0,0,0
hacom,asus,asus vivobook x1504va-nj070w,intel core i5-1335u,n/a,8,ddr4,512,ssd,yes,15.6,1920x1080,60,250,42.0,3,1.7,windows 11 home,24,14899000,35.97,35.97,3.6,1,0,1,0,1
hacom,asus,asus zenbook ux3405ma-pp151w,intel core ultra 5 125h,n/a,16,ddr5,512,ssd,yes,14.0,2880x1800,n/a,n/a,75.0,4,1.2,windows 11 home,24,25199000,31.24,31.24,3.12,0,1,1,0,1
hacom,msi,msi modern 15 b12mo-625vn,intel core i5-1235u,n/a,8,ddr4,8,ssd,no,15.6,n/a,n/a,n/a,n/a,n/a,n/a,windows 11 home,24,11989000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,msi,msi modern 15,intel core i5-1235u,n/a,16,ddr4,512,ssd,yes,15.6,1920x1080,n/a,n/a,39.0,n/a,1.7,windows 11 home,24,12489000,35.9,35.9,35.9,0,1,1,0,0
hacom,msi,msi modern 15,intel core i5-1335u,n/a,8,ddr4,512,ssd,yes,15.6,1920x1080,n/a,n/a,39.0,n/a,1.7,windows 11 home,24,12899000,35.9,35.9,35.9,0,1,1,0,0
hacom,dell,dell vostro 3420,intel core i5-1235u,n/a,8,ddr4,512,ssd,yes,14.0,1920x1080,60,250,41.0,3,1.49,windows 11 home,12,12399000,32.0,32.0,22.0,0,0,1,0,0
hacom,dell,dell inspiron 3530,intel core i7-1355u,n/a,16,ddr4,512,ssd,yes,15.6,1920x1080,120,250,54.0,4,1.65,windows 11 home,12,19999000,n/a,n/a,n/a,0,0,1,0,0
hacom,msi,msi thin 15,intel core i7-13620h,geforce rtx 3050,8,ddr4,512,ssd,no,15.6,1920x1080,144,n/a,53.0,n/a,1.85,windows,24,18799000,35.9,35.9,25.4,n/a,n/a,n/a,n/a,n/a
hacom,asus,asus vivobook a1505va-ma469w,intel core i9-13900h,n/a,16,ddr4,512,ssd,no,n/a,2880x1620,120,600,n/a,n/a,n/a,n/a,24,22149000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,apple,apple macbook air,apple m2,n/a,16,n/a,256,ssd,no,13.6,n/a,n/a,n/a,n/a,n/a,n/a,macos,12,29299000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,lenovo,lenovo ideapad 3 14aih8,intel core i5-12450h,n/a,8,ddr5,512,ssd,yes,14.0,1920x1080,n/a,300,47.0,n/a,1.37,windows 11 home,24,13899000,32.43,32.43,32.43,0,2,1,0,1
hacom,asus,asus expertbook b1402cva-eb1044w,intel core i5-1335u,n/a,16,ddr4,1024,ssd,no,14.0,1920x1080,n/a,n/a,n/a,n/a,n/a,windows 11 home,24,13899000,32.69,32.69,2.15,n/a,n/a,n/a,n/a,n/a
hacom,dell,dell inspiron 3530,intel core i5-1334u,n/a,16,ddr4,16,ssd,yes,15.6,1920x1080,120,250,41.0,3,1.65,windows 11 home,12,17299000,n/a,n/a,n/a,0,0,1,0,1
hacom,acer,acer aspire 5 a515-58m-56yx,intel core i5-13420h,n/a,16,ddr5,512,ssd,yes,15.6,1920x1080,60,250,50.0,3,1.7,windows 11 home,12,14599000,36.29,36.29,36.29,0,0,1,0,1
hacom,acer,acer swift lite 14 ai sfl14-51m-56hs,intel core ultra 5 125u,n/a,32,ddr5,512,ssd,yes,14.0,1920x1200,60,300,n/a,n/a,1.27,n/a,12,18399000,31.44,31.44,22.19,n/a,n/a,n/a,n/a,n/a
hacom,acer,acer aspire 5 a515-58m-79r7,intel core i7-13620h,n/a,16,ddr5,512,ssd,yes,15.6,1920x1080,60,250,50.0,3,1.7,windows 11 home,12,18599000,36.29,36.29,36.29,0,0,1,0,1
hacom,acer,acer aspire 5 spin 14 a5sp14-51mtn-78jh,intel core i7-1355u,n/a,16,ddr5,512,ssd,yes,14.0,1920x1200,60,n/a,50.0,n/a,1.6,windows,12,16899000,31.82,31.82,31.82,0,0,1,0,1
hacom,acer,acer swift x ai sfx14-72g-79uw,intel core ultra 7 155h,geforce rtx 4060,32,ddr5,1024,ssd,yes,14.5,2880x1800,120,400,76.0,4,1.5,windows 11 home,12,52699000,32.28,32.28,32.28,0,0,1,0,1
hacom,acer,acer swift x ai sfx14-72g-77f9,intel core ultra 7 155h,geforce rtx 4050,32,ddr5,1024,ssd,yes,14.5,2880x1800,120,400,76.0,4,1.5,windows 11 home,12,44199000,32.28,32.28,32.28,0,0,1,0,1
hacom,acer,acer aspire go ag15-31p-32u6,n/a,n/a,8,ddr5,512,ssd,no,15.6,1920x1080,n/a,250,n/a,n/a,n/a,windows 11 home,12,9299000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,acer,acer aspire 7 a715-76-53pj,intel core i5-12450h,n/a,16,ddr4,512,ssd,yes,15.6,1920x1080,60,n/a,50.0,n/a,2.1,windows,12,13899000,36.23,36.23,36.23,0,0,0,1,1
hacom,asus,asus zenbook ux3405ma-pp152w,intel core ultra 7 155h,n/a,32,ddr5,1024,ssd,yes,14.0,2880x1800,n/a,n/a,75.0,4,1.2,windows 11 home,24,30599000,31.24,31.24,3.12,0,1,1,0,1
hacom,dell,dell vostro 3520,intel core i5-1235u,n/a,16,ddr4,512,ssd,yes,15.6,1920x1080,120,250,41.0,3,1.83,n/a,12,12399000,35.85,35.85,23.56,2,0,1,1,0
hacom,msi,msi modern 14,intel core i5-1235u,n/a,16,ddr4,512,ssd,yes,14.0,1920x1080,n/a,n/a,39.0,n/a,1.4,windows 11 home,24,11789000,31.99,31.99,31.99,0,1,1,0,0
hacom,msi,msi modern 14,intel core i5-1335u,n/a,16,ddr4,512,ssd,yes,14.0,1920x1080,n/a,n/a,39.0,n/a,1.4,windows 11 home,24,13389000,31.99,31.99,31.99,0,1,1,0,0
hacom,msi,msi modern 14,intel core i5-1335u,n/a,16,ddr4,512,ssd,yes,14.0,1920x1080,n/a,n/a,39.0,n/a,1.4,windows 11 home,24,13299000,31.99,31.99,31.99,0,1,1,0,0
hacom,asus,asus vivobook a1405za-km264w,intel core i5-12500h,n/a,16,ddr4,512,ssd,no,14.0,2880x1800,90,600,n/a,n/a,n/a,windows,24,15699000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,acer,acer swift go ai gen 2 sfg14-73-71zx,n/a,n/a,16,ddr5,512,ssd,yes,14.0,n/a,120,400,50.0,3,1.32,windows,12,25799000,31.29,31.29,31.29,0,0,1,0,1
hacom,acer,acer swift go sfg14-41-r5jk,amd ryzen 5 7530u,n/a,16,ddr4,1024,ssd,yes,14.0,1920x1080,60,300,50.0,3,1.2,windows 11 home,12,17899000,32.17,32.17,32.17,0,0,1,0,1
hacom,acer,acer swift go ai gen 2 sfg14-73-53x7,n/a,n/a,16,ddr5,512,ssd,yes,14.0,n/a,120,400,50.0,3,1.32,windows,12,23299000,31.29,31.29,31.29,0,0,1,0,1
hacom,hp,hp pavilion 15-eg3094tu,intel core i5-1335u,n/a,8,ddr4,512,ssd,yes,15.6,1920x1080,60,250,41.04,3,1.68,windows 11 home,12,16399000,36.02,36.02,3.6,2,0,1,0,1
hacom,lenovo,lenovo thinkbook 14 gen 6,intel core i7-1355u,n/a,16,ddr5,512,ssd,yes,14.0,1920x1200,n/a,300,45.0,n/a,1.38,windows 11 home,24,19999000,31.35,31.35,22.4,0,1,0,0,0
hacom,dell,dell inspiron 3520,intel core i5-1235u,n/a,16,ddr4,512,ssd,yes,15.6,1920x1080,120,250,41.0,3,1.65,windows 11 home,n/a,15299000,n/a,n/a,n/a,0,0,1,0,1
hacom,lenovo,lenovo thinkpad e14 gen 5,intel core i5-13420h,n/a,8,ddr5,512,ssd,yes,14.0,1920x1200,n/a,300,47.0,n/a,1.43,n/a,24,18999000,31.3,31.3,31.3,0,2,1,1,1
hacom,hp,hp pavilion 15-eg3111tu,intel core i5-1335u,n/a,16,ddr4,512,ssd,yes,15.6,1920x1080,60,250,41.04,3,1.68,windows 11 home,12,17399000,36.02,36.02,3.6,2,0,1,0,1
hacom,dell,dell vostro 3520,intel core i5-1235u,n/a,8,ddr4,512,ssd,yes,15.6,1920x1080,120,250,41.0,3,1.83,linux,12,11599000,35.85,35.85,23.56,0,0,1,1,1
hacom,dell,dell vostro 3520,intel core i7-1255u,n/a,16,ddr4,512,ssd,yes,15.6,1920x1080,120,250,n/a,n/a,1.83,n/a,n/a,16099000,35.85,35.85,23.56,2,0,1,1,0
hacom,msi,msi modern 15 h,intel core i7-13700h,n/a,16,ddr4,1024,ssd,no,15.6,1920x1080,n/a,n/a,39.0,n/a,1.8,windows,24,18489000,35.9,35.9,24.1,n/a,n/a,n/a,n/a,n/a
hacom,microsoft,microsoft surface surface pro 9,intel core i5-1235u,n/a,8,ddr5,256,ssd,no,13.0,2880x1920,n/a,n/a,n/a,n/a,0.879,windows 11 home,12,27499000,28.7,28.7,28.7,0,2,0,0,0
hacom,acer,acer aspire lite 14 al14-52m-54cj,intel core i5-1334u,n/a,16,ddr5,512,ssd,yes,14.0,1920x1200,60,300,58.0,3,1.5,windows 11 home,12,15399000,31.33,31.33,21.8,0,0,0,0,0
hacom,dell,dell inspiron 3530,intel core i3-1305u,n/a,8,ddr4,512,ssd,yes,15.6,1920x1080,120,250,41.0,3,1.65,windows 11 home,12,12199000,n/a,n/a,n/a,0,0,1,0,1
hacom,dell,dell inspiron 3530,intel core i5-1335u,n/a,8,ddr4,512,ssd,yes,15.6,1920x1080,120,250,41.0,3,1.65,windows 11 home,12,15599000,n/a,n/a,n/a,0,0,1,0,1
hacom,dell,dell inspiron 3530,intel core i5-1334u,n/a,16,ddr4,16,ssd,yes,15.6,1920x1080,120,250,41.0,3,1.65,windows 11 home,n/a,17299000,n/a,n/a,n/a,0,0,1,0,1
hacom,dell,dell inspiron 3530,intel core i7-1355u,n/a,16,ddr4,16,ssd,no,15.6,1920x1080,n/a,n/a,54.0,4,1.62,windows 11 home,12,20099000,35.85,35.85,23.56,0,0,0,0,0
hacom,msi,msi thin a15,amd ryzen 5 7535hs,geforce rtx 2050,8,ddr5,512,ssd,no,15.6,1920x1080,144,n/a,53.0,n/a,1.85,windows,24,17899000,35.9,35.9,25.4,n/a,n/a,n/a,n/a,n/a
hacom,msi,msi modern 14 h,intel core i7-13700h,n/a,16,ddr4,1024,ssd,no,14.0,1920x1200,n/a,n/a,39.0,n/a,1.6,windows,24,18489000,32.0,32.0,22.3,n/a,n/a,n/a,n/a,n/a
hacom,lenovo,lenovo yoga book 9 13imu9,intel core ultra 7 155h,n/a,32,ddr5,1024,ssd,no,13.3,2880x1800,60,400,n/a,n/a,n/a,windows 11 home,24,61199000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,lenovo,lenovo yoga 9 14imh9,intel core ultra 7 155h,n/a,16,ddr5,1024,ssd,yes,14.0,2880x1800,120,400,65.0,3,1.32,windows 11 home,24,43999000,31.6,31.6,31.6,2,4,0,0,1
hacom,lenovo,ai lenovo ideapad slim 5 16imh9,intel core ultra 7 155h,n/a,32,ddr5,512,ssd,yes,16.0,2048x1280,120,400,57.0,n/a,1.82,windows 11 home,24,24799000,35.6,35.6,35.6,2,2,1,0,1
hacom,lenovo,lenovo yoga 7 pro 14imh9,intel core ultra 7 155h,geforce rtx 4050,32,ddr5,1024,ssd,yes,14.5,2880x1800,120,400,73.0,4,n/a,windows 11 home,24,43699000,32.55,32.55,22.65,n/a,n/a,n/a,n/a,n/a
hacom,lenovo,lenovo ideapad slim 5 14imh9,intel core ultra 7 155h,n/a,16,ddr5,512,ssd,yes,14.0,1920x1200,n/a,400,57.0,n/a,1.48,windows 11 home,24,23999000,31.2,31.2,31.2,2,2,1,0,1
hacom,hp,hp probook 440 g11,intel core ultra 7 155h,n/a,16,ddr5,512,ssd,yes,14.0,1920x1200,n/a,300,56.0,3,1.39,windows 11 home,12,26799000,31.86,31.86,2.24,0,0,0,0,0
hacom,hp,hp probook 440 g11,intel core ultra 5 125u,n/a,16,ddr5,512,ssd,yes,14.0,1920x1200,n/a,300,56.0,3,1.39,windows 11 home,12,21299000,31.86,31.86,2.24,0,0,0,0,0
hacom,hp,hp 14-ep1011tu,cpu intel core 5-120u,n/a,16,ddr4,512,ssd,no,14.0,n/a,n/a,n/a,n/a,n/a,n/a,windows 11 home,12,17899000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,asus,asus vivobook s5406ma-pp046ws,intel core ultra 5 125h,n/a,16,n/a,512,ssd,no,14.0,3200x2000,120,600,n/a,n/a,n/a,n/a,24,23799000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,acer,acer aspire 5 a515-58p-56rp,intel core i5-1335u,n/a,16,ddr5,512,ssd,yes,15.6,1920x1080,60,n/a,50.0,n/a,1.7,windows,12,14499000,36.29,36.29,36.29,0,0,1,1,1
hacom,lenovo,lenovo thinkpad e16 gen 1,intel core i7-1355u,n/a,8,ddr4,512,ssd,yes,16.0,1920x1200,n/a,300,47.0,n/a,1.81,n/a,24,21799000,35.61,35.61,35.61,2,4,1,1,1
hacom,hp,hp probook 460 g11,intel core ultra 5 125u,n/a,16,ddr5,512,ssd,no,n/a,n/a,n/a,n/a,56.0,3,n/a,windows 11 home,12,24299000,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
hacom,hp,hp probook 460 g11,intel core ultra 5 125h,n/a,16,ddr5,512,ssd,yes,16.0,1920x1200,n/a,300,56.0,3,1.74,windows 11 home,12,24799000,35.94,35.94,2.51,0,0,0,0,0
hacom,hp,hp probook 460 g11,intel core ultra 7 155h,n/a,16,ddr5,512,ssd,yes,16.0,1920x1200,n/a,300,56.0,3,1.74,windows 11 home,12,26299000,35.94,35.94,2.51,0,0,0,0,0
hacom,dell,dell vostro 3520,intel core i3-1215u,n/a,8,ddr4,512,ssd,yes,15.6,1920x1080,120,n/a,41.0,3,1.66,n/a,12,9099000,35.85,35.85,23.56,0,0,1,1,1
hacom,acer,acer aspire 5 a515-58p-774r,intel core i7-1355u,n/a,16,ddr5,512,ssd,yes,15.6,1920x1080,60,n/a,50.0,n/a,1.7,windows,12,16499000,36.29,36.29,36.29,0,0,1,1,1
hacom,asus,asus zenbook s 14 oled ux5406sa-pv140ws,intel core ultra 7 258v,n/a,32,ddr5,1024,ssd,yes,14.0,2880x1800,120,500,72.0,4,1.2,windows 11 home,24,44699000,31.03,21.47,1.29,0,1,1,0,1
hacom,acer,acer aspire 5 spin 14 a5sp14-51mtn-573x,intel core i5-1335u,n/a,16,ddr5,512,ssd,yes,14.0,1920x1200,60,n/a,50.0,n/a,1.6,windows,12,14899000,31.82,31.82,31.82,0,0,1,0,1
hacom,hp,hp envy x360 14-fc0085tu,intel core ultra 7 155u,n/a,32,ddr5,512,ssd,yes,14.0,2880x1800,120,400,59.0,3,1.39,windows 11 home,12,30699000,31.33,31.33,2.19,0,1,0,0,0
