source,brand,name,cpu,vga,ram_amount,ram_type,storage_amount,storage_type,webcam_resolution,screen_size,screen_resolution,screen_refresh_rate,screen_brightness,battery_capacity,battery_cells,weight,default_os,warranty,price,width,depth,height,number_usb_a_ports,number_usb_c_ports,number_hdmi_ports,number_ethernet_ports,number_audio_jacks
fptshop,lenovo,"lenovo gaming loq - 15iax9 i5 12450hx/ai/16gb/512gb/15.6""fhd/rtx",intel core i5-12450hx,geforce rtx 2050,16,ddr5,16,ssd,yes,15.6,1920x1080,n/a,300,60.0,60 wh,2.38,windows 11 home,24,n/a,35.99,23.9,1.56,0,0,1,1,0
fptshop,asus,asus vivobook s 15 oled s5507qa-ma090ws,qualcomm x1e-78-100 đang cập nhật,geforce rtx 3050,32,ddr5,32,ssd,yes,15.6,2880x1620,n/a,n/a,70.0,70 wh,1.42,windows 11 home,24,n/a,35.26,22.69,1.56,0,0,0,0,0
fptshop,dell,"dell inspiron n5440 core5 120u/16gb/512gb/14.0""fhd/win11/office",n/a,n/a,16,ddr5,16,ssd,yes,14.0,1920x1080,n/a,250,4 cell,4,1.67,windows 11 home,12,n/a,31.4,22.62,1.4,0,0,1,0,1
fptshop,msi,msi gaming sword 16 hx b14vgkg-038vn,intel core i7-14700hx,geforce rtx 4070,16,ddr5,16,ssd,yes,16.0,2560x1600,n/a,400,65.0,65 wh,2.3,windows 11 home,24,n/a,35.9,27.7,1.6,0,0,1,1,0
fptshop,acer,acer gaming predator helios neo 14 phn14-51-99y8,intel core ultra 9 185h,geforce rtx 4060,32,ddr5,32,ssd,yes,14.5,3072x1920,n/a,400,n/a,n/a,1.9,windows 11 home,12,n/a,32.41,25.54,1.45,0,0,1,0,0
fptshop,asus,asus vivobook s 14 oled m5406wa-pp071ws,amd ryzen ai 9 hx 370,n/a,32,ddr5,32,ssd,yes,14.0,2880x1620,n/a,400,75.0,75 whrs,1.3,windows 11 home,24,n/a,31.05,22.19,1.4,0,0,1,0,0
fptshop,hp,hp 240 g10 i3 n305/8gb/256gb/14',n/a,n/a,8,ddr4,8,ssd,yes,14.0,1920x1080,n/a,n/a,41.04,41.04 wh,1.37,windows 11 home,12,n/a,32.4,21.5,1.4,0,0,1,1,0
fptshop,lenovo,"lenovo thinkpad x1 carbon gen 12 u7-155h/ai/16gb/512gb/14""wuxga/win11pro",intel core ultra 7 155h,n/a,16,ddr5,16,ssd,yes,14.0,1920x1200,n/a,400,57.0,57 wh,1.09,windows 11 pro,36,n/a,31.28,21.48,1.4,0,0,1,0,0
fptshop,hp,hp envy x360 14-fa0045au,amd ryzen 7 8840hs,n/a,32,ddr5,32,ssd,yes,14.0,2880x1800,n/a,n/a,59.0,59 wh,1.39,windows 11 home,12,n/a,31.33,21.89,1.4,0,0,1,0,1
fptshop,lenovo,"lenovo ideapad 3 15iau7 i7 1255u/16gb/512gb/15.6""fhd/win",intel core i7-1255u,n/a,16,ddr4,16,ssd,yes,15.6,1920x1080,n/a,300,45.0,45 wh,1.63,windows 11 home,24,n/a,35.92,23.65,1.56,0,0,1,0,0
fptshop,msi,msi gaming raider ge68 hx 14vhg-646vn,intel core i9-14900hx,geforce rtx 4080,32,ddr5,32,ssd,yes,16.0,3840x2400,n/a,n/a,99.0,99 wh,2.75,windows 11 home,36,n/a,35.7,27.85,1.6,0,0,1,1,0
fptshop,apple,macbook pro 16 2023 m3 max 16 cpu/40 gpu/48gb/1tb,apple m3 max 16-core,n/a,48,hãng không công bố,48,ssd,yes,16.2,3456x2234,120,n/a,22 giờ,22 giờ,2.16,macos,12,n/a,35.57,16.2,1.68,0,0,1,0,0
fptshop,apple,macbook pro 14 2023 m3 max 14 cpu/30 gpu/36gb/1tb,apple m3 max 14-core,n/a,36,hãng không công bố,36,ssd,yes,14.2,3024x1964,120,n/a,22 giờ,22 giờ,1.62,macos,12,n/a,31.26,14.2,1.55,0,0,1,0,0
fptshop,apple,macbook pro 16 2023 m3 pro 12 cpu/18 gpu/36gb/512gb,apple m3 pro 12-core,n/a,36,hãng không công bố,36,ssd,yes,16.2,3456x2234,120,n/a,22 giờ,22 giờ,2.14,macos,12,n/a,35.57,16.2,1.68,0,0,1,0,0
fptshop,lenovo,"lenovo gaming legion 9 16irx8 i9 13980hx/ai/64gb/2tb/16""3.2k",intel core i9-13980hx,geforce rtx 4090,64,ddr5,64,ssd,yes,16.0,3200x2000,n/a,1200,99.9,99.9 wh,2.56,windows 11 home,36,n/a,35.77,27.77,1.6,0,0,1,1,0
fptshop,msi,msi gaming raider ge68 hx 14vig-496vn,intel core i9-14900hx,geforce rtx 4090,32,ddr5,32,ssd,yes,16.0,2560x1600,n/a,400,99.9,99.9 whrs,2.75,windows 11 home,36,n/a,35.7,27.85,1.6,0,0,1,1,0
fptshop,msi,msi gaming katana 15 b13vgk-1211vn,intel core i7-13620h,geforce rtx 4070,16,ddr5,16,ssd,yes,15.6,1920x1080,144,250,53.5,53.5 wh,2.29,windows 11 home,24,n/a,35.9,25.9,1.56,0,0,1,0,0
fptshop,apple,macbook pro 14 2023 m3 8 cpu/10 gpu/8gb/1tb,apple m3,n/a,8,hãng không công bố,8,ssd,yes,14.2,3024x1964,120,n/a,22 giờ,22 giờ,1.55 g,macos,12,n/a,31.26,14.2,1.55,0,0,1,0,0
fptshop,msi,"msi gaming vector gp77 13vg-043vn i7 13700h/ai/16gb/512gb/17.3""qhd/rtx4070",intel core i7-13700h,geforce rtx 4070,16,ddr5,16,ssd,yes,17.3,2560x1440,240,n/a,4 cell,4,2.8,windows 11 home,24,n/a,39.7,28.4,1.73,0,0,1,0,0
fptshop,asus,asus gaming rog zephyrus g16 gu603vu-n4019w,intel core i7-13620h,geforce rtx 4050,16,ddr4,16,ssd,yes,16.0,2560x1600,n/a,n/a,90.0,90 whrs,2.0,windows 11 home,24,n/a,35.5,24.3,1.6,0,0,0,1,0
fptshop,msi,msi gaming creator m16 b13ve-830vn,intel core i7-13700h,geforce rtx 4050,16,ddr5,16,ssd,yes,16.0,1920x1200,144,n/a,53.3,53.3 wh,2.26,windows 11 home,24,n/a,35.9,25.9,1.6,0,0,0,0,0
fptshop,dell,"dell xps 14 9440 u7 155h/ai/64gb/1tb/14.5""3.2k",intel core ultra 7 155h,n/a,64,đang cập nhật,64,ssd,yes,14.5,3200x2000,n/a,500,n/a,n/a,1.8,windows 11 home,12,n/a,32.0,21.6,1.45,0,0,0,0,0
fptshop,dell,"dell inspiron n3530 i7 1355u/16gb/512gb/15.6""fhd/win11/office",intel core i7-1355u,n/a,16,ddr4,16,ssd,yes,15.6,1920x1080,n/a,250,3 cell,3,1.7,windows 11 home,12,n/a,35.85,23.56,1.56,0,0,1,0,0
fptshop,apple,macbook pro 16 2023 m3 max 14 cpu/30 gpu/36gb/1tb,apple m3 max 14-core,n/a,36,hãng không công bố,36,ssd,yes,16.2,3456x2234,120,n/a,22 giờ,22 giờ,2.16,macos,12,n/a,35.57,16.2,1.68,0,0,1,0,0
fptshop,apple,macbook air 13 m3 2024 8cpu/10gpu/24gb/512gb,apple m3,n/a,24,ddr4,24,ssd,yes,13.6,2560x1644,n/a,500,n/a,n/a,1.24,macos,12,n/a,30.41,21.5,1.36,0,0,0,0,0
fptshop,apple,macbook pro 16 m4 pro 2024 14cpu/20gpu/48gb/512gb,apple m4 pro 14-core,n/a,48,hãng không công bố,48,ssd,yes,16.2,3456x2234,n/a,n/a,22 giờ,22 giờ,2.14,macos,12,n/a,35.57,16.2,1.68,0,0,0,0,0
fptshop,apple,macbook pro 14 m4 2024 10cpu/10gpu/16gb/1tb,apple m4,n/a,16,hãng không công bố,16,ssd,yes,14.2,3024x1964,n/a,n/a,n/a,n/a,1.61,macos,12,n/a,31.26,14.2,1.55,0,0,0,0,0
fptshop,apple,macbook pro 16 m4 max 2024 16cpu/40gpu/48gb/1tb,apple m4 max 16-core,n/a,48,hãng không công bố,48,ssd,yes,16.2,3456x2234,n/a,n/a,22 giờ,22 giờ,2.14,macos,12,n/a,35.57,16.2,1.68,0,0,0,0,0
fptshop,apple,macbook pro 14 m4 max 2024 14cpu/32gpu/36gb/1tb,apple m4 max 14-core,n/a,36,hãng không công bố,36,ssd,yes,14.2,3024x1964,n/a,n/a,n/a,n/a,1.61,macos,12,n/a,31.26,14.2,1.55,0,0,0,0,0
fptshop,apple,macbook air 15 m3 2024 8cpu/10gpu/24gb/512gb,apple m3,n/a,24,ddr4,24,ssd,yes,15.3,2880x1864,n/a,500,n/a,n/a,1.51,macos,12,n/a,34.04,23.76,1.53,0,0,0,0,0
fptshop,apple,macbook air 13 m3 2024 8cpu/8gpu/16gb/256gb,apple m3,n/a,16,ddr4,16,ssd,yes,13.6,2560x1644,n/a,500,n/a,n/a,1.24,macos,12,n/a,30.41,21.5,1.36,0,0,0,0,0
fptshop,lenovo,"lenovo gaming legion 5 15irx9 i7 13650hx/ai/24gb/512gb/15.6""fhd/rtx4060",intel core i7-13650hx,geforce rtx 4060,24,ddr5,24,ssd,yes,15.6,1920x1080,n/a,300,60.0,60 wh,2.32,windows 11 home,24,n/a,35.88,24.65,1.56,0,0,1,1,0
fptshop,msi,msi prestige 14 ai studio c1udxg-058vn,intel core ultra 7 155h,geforce rtx 3050,16,ddr5,16,ssd,yes,14.0,1920x1200,n/a,n/a,90.0,90 wh,1.7,windows 11 home,24,n/a,31.34,24.65,1.4,0,0,0,0,0
fptshop,hp,hp envy x360 14-fa0092au,amd ryzen 7 8840hs,n/a,32,ddr5,32,ssd,yes,14.0,2880x1800,n/a,n/a,59.0,59 wh,1.39,windows 11 home,12,n/a,31.33,21.89,1.4,0,0,1,0,1
fptshop,lenovo,"lenovo ideapad slim 5 14imh9 ultra5 125h/ai/16gb/1tb/14""wuxga/oled/win11",intel core ultra 5 125h,n/a,16,ddr5,16,ssd,yes,14.0,1920x1200,n/a,400,57.0,57 wh,1.48,windows 11 home,24,n/a,31.2,22.1,1.4,0,0,1,0,0
fptshop,acer,acer swift lite 14 sfl14-51m-78xz,intel core ultra 7 155u,n/a,16,ddr5,16,ssd,yes,14.0,1920x1200,n/a,380,3 cell,3,1.27,windows 11 home,12,n/a,31.44,22.19,1.4,0,0,1,0,0
fptshop,apple,macbook pro 14 m4 pro 2024 12cpu/16gpu/24gb/512gb,apple m4 pro 14-core,n/a,24,hãng không công bố,24,ssd,yes,14.2,3024x1964,n/a,n/a,n/a,n/a,1.61,macos,12,n/a,31.26,14.2,1.55,0,0,0,0,0
fptshop,apple,macbook pro 14 m4 2024 10cpu/10gpu/16gb/512b,apple m4,n/a,16,hãng không công bố,16,ssd,yes,14.2,3024x1964,n/a,n/a,n/a,n/a,1.61,macos,12,n/a,31.26,14.2,1.55,0,0,0,0,0
